customer_id,credit_limit,sex,education,marital_status,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_amount_sep,bill_amount_aug,bill_amount_jul,bill_amount_jun,bill_amount_may,bill_amount_apr,payment_amount_sep,payment_amount_aug,payment_amount_jul,payment_amount_jun,payment_amount_may,payment_amount_apr,default_next_month,delay_months_apr,delay_months_may,delay_months_jun,delay_months_jul,delay_months_aug,delay_months_sep,credit_utilization_apr,credit_utilization_may,credit_utilization_jun,credit_utilization_jul,credit_utilization_aug,credit_utilization_sep,avg_credit_utilization_6m,early_utilization_avg,recent_utilization_avg,utilization_change,months_with_delay,maximum_delay_months,early_delay_avg,recent_delay_avg,delay_change,no_payment_with_bill_apr,no_payment_with_bill_may,no_payment_with_bill_jun,no_payment_with_bill_jul,no_payment_with_bill_aug,no_payment_with_bill_sep,months_no_payment_with_bill,default_flag,utilization_band,utilization_trend,delay_group,utilization_per_10pct,risk_segment,recommended_action
68,210000,female,graduate_school,single,30,2,-1,-1,-1,-1,-1,300,300,1159,2280,300,4250,300,1159,2280,300,4250,909,No default,0,0,0,0,0,2,2.02,0.14,1.09,0.55,0.14,0.14,0.68,1.08,0.28,-0.8,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,0,Low (0-30%),Stable,2 Months,0.068,High Risk,Contact customer and review before increasing credit
69,130000,female,high_school,single,29,1,-2,-2,-1,2,-1,-190,-9850,-9850,10311,10161,7319,0,0,20161,0,7319,13899,No default,0,2,0,0,0,1,5.63,7.82,7.93,0.0,0.0,0.0,3.56,7.13,0.0,-7.13,2,2,0.67,0.33,-0.34,0,0,1,0,0,0,1,0,Low (0-30%),Stable,2 Months,0.356,High Risk,Contact customer and review before increasing credit
70,20000,male,unknown,single,22,2,0,0,0,0,0,18565,17204,17285,18085,11205,5982,0,1200,1000,500,1000,0,No default,0,0,0,0,0,2,29.91,56.03,90.42,86.42,86.02,92.82,73.6,58.79,88.42,29.63,1,2,0.0,0.67,0.67,1,0,0,0,0,1,2,0,High (60-100%),Increasing,2 Months,7.359999999999999,High Risk,Contact customer and review before increasing credit
71,80000,male,graduate_school,single,31,-1,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390,No default,0,0,0,0,0,0,0.49,0.49,0.49,0.49,0.0,0.98,0.49,0.49,0.49,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Stable,No Delay,0.049,Low Risk,Continue normal service and routine monitoring
72,320000,male,university,single,29,2,2,2,2,2,2,58267,59246,60184,58622,62307,63526,2500,2500,0,4800,2400,1600,default,2,2,2,2,2,2,19.85,19.47,18.32,18.81,18.51,18.21,18.86,19.21,18.51,-0.7,6,2,2.0,2.0,0.0,0,0,0,1,0,0,1,1,Low (0-30%),Stable,2 Months,1.886,Critical Risk,Urgent human review and offer repayment support
73,200000,female,university,married,32,-1,-1,-1,-1,2,-1,9076,5787,-684,5247,3848,3151,5818,15,9102,17,3165,1395,No default,0,2,0,0,0,0,1.58,1.92,2.62,0.0,2.89,4.54,2.26,2.04,2.48,0.44,1,2,0.67,0.0,-0.67,0,0,0,0,0,0,0,0,Low (0-30%),Stable,2 Months,0.22599999999999998,High Risk,Contact customer and review before increasing credit
74,290000,female,graduate_school,single,37,1,-2,-1,-1,-1,-1,0,0,3155,0,2359,0,0,3155,0,2359,0,0,No default,0,0,0,0,0,1,0.0,0.81,0.0,1.09,0.0,0.0,0.32,0.27,0.36,0.09,1,1,0.0,0.33,0.33,0,1,0,1,0,0,2,0,Low (0-30%),Stable,1 Month,0.032,Watchlist,Monitor closely and send early payment reminders
75,340000,male,graduate_school,single,32,-1,-1,-1,-1,-1,-1,3048,5550,23337,4291,80153,25820,5713,23453,4314,80552,25949,2016,No default,0,0,0,0,0,0,7.59,23.57,1.26,6.86,1.63,0.9,6.97,10.81,3.13,-7.68,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.697,Low Risk,Continue normal service and routine monitoring
76,20000,male,university,single,24,0,0,2,0,0,0,14619,17216,16642,16976,17332,18543,2850,0,610,630,1500,0,No default,0,0,0,2,0,0,92.72,86.66,84.88,83.21,86.08,73.1,84.44,88.09,80.8,-7.29,1,2,0.0,0.67,0.67,1,0,0,0,1,0,2,0,High (60-100%),Stable,2 Months,8.443999999999999,High Risk,Contact customer and review before increasing credit
77,50000,male,high_school,single,25,-1,0,0,0,0,0,42838,37225,36087,9636,9590,10030,1759,1779,320,500,1000,1000,No default,0,0,0,0,0,0,20.06,19.18,19.27,72.17,74.45,85.68,48.47,19.5,77.43,57.93,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,4.8469999999999995,Low Risk,Continue normal service and routine monitoring
78,300000,female,graduate_school,married,45,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291,No default,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.01,Low Risk,Continue normal service and routine monitoring
79,30000,female,university,single,22,0,0,0,0,0,0,28387,29612,30326,28004,26446,6411,1686,1400,560,3000,1765,0,default,0,0,0,0,0,0,21.37,88.15,93.35,101.09,98.71,94.62,82.88,67.62,98.14,30.52,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,High (60-100%),Increasing,No Delay,8.288,Watchlist,Monitor closely and send early payment reminders
80,240000,female,university,single,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,1,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
81,470000,female,high_school,others,33,0,0,0,0,0,0,165254,157784,162702,69923,29271,29889,6400,7566,3000,960,1000,3000,No default,0,0,0,0,0,0,6.36,6.23,14.88,34.62,33.57,35.16,21.8,9.16,34.45,25.29,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,2.18,Low Risk,Continue normal service and routine monitoring
82,360000,female,graduate_school,single,26,0,0,0,0,0,-1,23411,27796,30400,33100,180000,196,4796,3400,3100,146900,196,2963,No default,0,0,0,0,0,0,0.05,50.0,9.19,8.44,7.72,6.5,13.65,19.75,7.55,-12.2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Decreasing,No Delay,1.365,Low Risk,Continue normal service and routine monitoring
83,60000,male,high_school,single,30,0,0,0,0,0,0,26324,27471,28108,21993,19899,19771,1576,1213,648,768,1140,0,default,0,0,0,0,0,0,32.95,33.16,36.66,46.85,45.78,43.87,39.88,34.26,45.5,11.24,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,Moderate (30-60%),Increasing,No Delay,3.9880000000000004,Low Risk,Continue normal service and routine monitoring
84,400000,female,university,married,44,0,0,2,0,0,0,131595,139060,126819,104430,104990,94058,10700,3,3050,3000,3200,2800,No default,0,0,0,2,0,0,23.51,26.25,26.11,31.7,34.76,32.9,29.2,25.29,33.12,7.83,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,0,Low (0-30%),Stable,2 Months,2.92,High Risk,Contact customer and review before increasing credit
85,50000,female,high_school,single,49,0,0,0,0,0,0,48909,47863,21489,20414,19342,19482,1676,1302,700,699,849,826,No default,0,0,0,0,0,0,38.96,38.68,40.83,42.98,95.73,97.82,59.17,39.49,78.84,39.35,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.917,Low Risk,Continue normal service and routine monitoring
86,160000,male,university,single,33,0,0,0,0,0,0,130028,107808,71934,118418,118407,120418,4400,3547,80000,4500,4800,4500,No default,0,0,0,0,0,0,75.26,74.0,74.01,44.96,67.38,81.27,69.48,74.42,64.54,-9.88,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,6.948,Watchlist,Monitor closely and send early payment reminders
87,360000,female,graduate_school,married,45,-1,-1,2,0,-1,-1,390,1170,780,390,390,390,1170,0,0,390,390,390,default,0,0,0,2,0,0,0.11,0.11,0.11,0.22,0.32,0.11,0.16,0.11,0.22,0.11,1,2,0.0,0.67,0.67,0,0,0,1,1,0,2,1,Low (0-30%),Stable,2 Months,0.016,High Risk,Contact customer and review before increasing credit
88,160000,female,university,single,32,0,0,0,0,0,-1,3826,4751,6604,8604,7072,766,1147,2000,2000,0,766,2303,No default,0,0,0,0,0,0,0.48,4.42,5.38,4.13,2.97,2.39,3.3,3.43,3.16,-0.27,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.32999999999999996,Low Risk,Continue normal service and routine monitoring
89,130000,female,graduate_school,married,35,0,0,0,-1,-1,-1,81313,117866,17740,1330,7095,1190,40000,5000,1330,7095,1190,2090,No default,0,0,0,0,0,0,0.92,5.46,1.02,13.65,90.67,62.55,29.04,2.47,55.62,53.15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,2.904,Low Risk,Continue normal service and routine monitoring
90,20000,male,high_school,single,44,2,2,0,0,0,2,8583,8303,9651,10488,12314,11970,0,1651,1000,2000,0,1500,No default,2,0,0,0,2,2,59.85,61.57,52.44,48.26,41.52,42.92,51.09,57.95,44.23,-13.72,3,2,0.67,1.33,0.66,0,1,0,0,0,1,2,0,Moderate (30-60%),Decreasing,2 Months,5.109,High Risk,Contact customer and review before increasing credit
91,200000,male,graduate_school,married,53,2,2,2,2,2,2,138180,140774,142460,144098,147124,149531,6300,5500,5500,5500,5000,5000,default,2,2,2,2,2,2,74.77,73.56,72.05,71.23,70.39,69.09,71.85,73.46,70.24,-3.22,6,2,2.0,2.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Stable,2 Months,7.185,Critical Risk,Urgent human review and offer repayment support
92,280000,female,graduate_school,single,39,-1,-1,-1,0,0,-2,7524,0,3968,3868,0,0,0,3968,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,1.38,1.42,0.0,2.69,0.92,0.46,1.37,0.91,0,0,0.0,0.0,0.0,0,0,1,1,0,1,3,0,Low (0-30%),Stable,No Delay,0.092,Low Risk,Continue normal service and routine monitoring
93,100000,female,graduate_school,single,27,-2,-2,-2,-2,-2,-2,-2000,5555,0,0,0,0,7555,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.56,0.0,0.93,0.0,1.85,1.85,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,Low (0-30%),Stable,No Delay,0.093,Low Risk,Continue normal service and routine monitoring
94,160000,female,university,married,37,-1,-1,-1,-1,-1,-2,880,1602,840,840,0,0,1602,840,840,0,0,7736,No default,0,0,0,0,0,0,0.0,0.0,0.52,0.52,1.0,0.55,0.43,0.17,0.69,0.52,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.043,Low Risk,Continue normal service and routine monitoring
95,60000,female,university,single,23,0,0,0,0,0,0,45648,46850,47214,19595,19209,19323,1937,1301,682,690,816,835,No default,0,0,0,0,0,0,32.2,32.02,32.66,78.69,78.08,76.08,54.95,32.29,77.62,45.33,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.495,Low Risk,Continue normal service and routine monitoring
96,90000,male,university,single,35,0,0,0,0,0,0,83725,85996,87653,35565,30942,30835,3621,3597,1179,1112,1104,1143,No default,0,0,0,0,0,0,34.26,34.38,39.52,97.39,95.55,93.03,65.69,36.05,95.32,59.27,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,6.569,Watchlist,Monitor closely and send early payment reminders
97,360000,male,graduate_school,married,43,-1,-1,-1,-1,-1,0,3967,8322,3394,6451,26370,9956,8339,3394,12902,27000,0,68978,No default,0,0,0,0,0,0,2.77,7.32,1.79,0.94,2.31,1.1,2.7,3.96,1.45,-2.51,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.27,Low Risk,Continue normal service and routine monitoring
98,150000,male,graduate_school,single,27,0,0,0,0,0,0,86009,86108,89006,89775,87725,40788,4031,10006,3266,4040,1698,800,No default,0,0,0,0,0,0,27.19,58.48,59.85,59.34,57.41,57.34,53.27,48.51,58.03,9.52,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.327,Low Risk,Continue normal service and routine monitoring
99,50000,female,high_school,married,22,0,0,0,0,0,0,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197,No default,0,0,0,0,0,0,15.8,17.73,26.3,33.99,36.32,37.44,27.93,19.94,35.92,15.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,2.793,Low Risk,Continue normal service and routine monitoring
100,20000,male,university,married,38,0,0,0,0,0,-1,17973,19367,19559,18240,17928,150,1699,1460,626,1750,150,0,default,0,0,0,0,0,0,0.75,89.64,91.2,97.8,96.84,89.86,77.68,60.53,94.83,34.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,High (60-100%),Increasing,No Delay,7.768000000000001,Watchlist,Monitor closely and send early payment reminders
101,140000,male,graduate_school,single,32,-2,-2,-2,-2,-2,-2,672,10212,850,415,100,1430,10212,850,415,100,1430,0,No default,0,0,0,0,0,0,1.02,0.07,0.3,0.61,7.29,0.48,1.63,0.46,2.79,2.33,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.16299999999999998,Low Risk,Continue normal service and routine monitoring
102,380000,female,graduate_school,single,30,-2,-2,-1,0,0,0,-81,-303,32475,32891,33564,34056,223,33178,1171,1197,1250,5000,No default,0,0,0,0,0,0,8.96,8.83,8.66,8.55,0.0,0.0,5.83,8.82,2.85,-5.97,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.583,Low Risk,Continue normal service and routine monitoring
103,480000,male,graduate_school,married,63,0,0,0,2,2,0,422069,431342,479432,487066,471145,469961,16078,55693,17000,0,18000,24200,No default,0,2,2,0,0,0,97.91,98.16,101.47,99.88,89.86,87.93,95.87,99.18,92.56,-6.62,2,2,1.33,0.0,-1.33,0,0,1,0,0,0,1,0,High (60-100%),Stable,2 Months,9.587,High Risk,Contact customer and review before increasing credit
104,50000,female,high_school,single,22,0,0,0,0,0,0,44698,42254,38347,32496,23477,24094,1767,1362,1002,840,995,904,default,0,0,0,0,0,0,48.19,46.95,64.99,76.69,84.51,89.4,68.46,53.38,83.53,30.15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,6.845999999999999,Watchlist,Monitor closely and send early payment reminders
105,60000,female,university,single,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,No default,0,2,2,2,2,2,92.18,92.41,100.36,98.62,92.01,94.48,95.01,94.98,95.04,0.06,5,2,1.33,2.0,0.67,0,0,0,0,0,1,1,0,High (60-100%),Stable,2 Months,9.501000000000001,Critical Risk,Urgent human review and offer repayment support
106,70000,female,university,single,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000,No default,0,0,0,0,0,0,37.9,0.0,0.0,0.0,0.0,7.97,7.64,12.63,2.66,-9.97,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Stable,No Delay,0.764,Low Risk,Continue normal service and routine monitoring
107,80000,female,university,married,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,No default,0,0,0,0,0,0,1.44,1.44,4.15,4.1,3.58,7.64,3.72,2.34,5.11,2.77,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.372,Low Risk,Continue normal service and routine monitoring
108,350000,male,graduate_school,single,52,-1,-1,-1,-1,-1,-1,713,2272,722,867,1150,5263,2272,722,867,1150,5263,5011,No default,0,0,0,0,0,0,1.5,0.33,0.25,0.21,0.65,0.2,0.52,0.69,0.35,-0.34,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.052000000000000005,Low Risk,Continue normal service and routine monitoring
109,130000,male,university,single,38,0,0,0,-1,-1,-1,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,No default,0,0,0,0,0,0,97.36,33.94,92.68,30.72,137.22,131.88,87.3,74.66,99.94,25.28,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,High (60-100%),Increasing,No Delay,8.73,Watchlist,Monitor closely and send early payment reminders
110,360000,male,university,married,35,1,-2,-2,-2,-2,-2,-103,-103,-103,-103,-103,-103,0,0,0,0,0,0,No default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
111,330000,female,graduate_school,married,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,No default,0,0,0,2,0,0,32.51,32.27,32.09,32.0,32.86,32.08,32.3,32.29,32.31,0.02,1,2,0.0,0.67,0.67,1,0,0,0,1,0,2,0,Moderate (30-60%),Stable,2 Months,3.2299999999999995,High Risk,Contact customer and review before increasing credit
112,50000,male,high_school,married,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,No default,0,0,0,2,0,0,34.79,33.34,31.86,30.36,29.44,26.49,31.05,33.33,28.76,-4.57,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,2 Months,3.105,High Risk,Contact customer and review before increasing credit
113,280000,male,university,married,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,No default,3,2,2,2,2,2,53.36,54.35,51.57,48.15,49.48,48.45,50.89,53.09,48.69,-4.4,6,3,2.33,2.0,-0.33,0,1,0,0,1,0,2,0,Moderate (30-60%),Stable,3+ Months,5.089,Critical Risk,Urgent human review and offer repayment support
114,100000,female,graduate_school,single,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,No default,0,0,0,0,0,0,59.71,60.1,56.08,54.48,52.69,52.13,55.86,58.63,53.1,-5.53,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.586,Low Risk,Continue normal service and routine monitoring
115,50000,male,university,single,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,No default,0,0,0,0,0,0,39.91,40.62,40.55,40.52,38.59,38.03,39.7,40.36,39.05,-1.31,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.97,Low Risk,Continue normal service and routine monitoring
116,30000,male,graduate_school,single,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,default,2,3,0,0,2,0,70.67,68.97,71.06,62.1,58.73,60.66,65.37,70.23,60.5,-9.73,3,3,1.67,0.67,-1.0,0,0,1,0,0,1,2,1,High (60-100%),Stable,3+ Months,6.537000000000001,Critical Risk,Urgent human review and offer repayment support
117,240000,male,graduate_school,single,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,No default,0,0,0,0,0,0,0.14,0.2,2.37,0.14,0.14,0.14,0.52,0.9,0.14,-0.76,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.052000000000000005,Low Risk,Continue normal service and routine monitoring
118,80000,male,university,single,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,default,0,0,0,0,0,2,22.73,22.04,21.32,20.79,19.37,17.54,20.63,22.03,19.23,-2.8,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,1,Low (0-30%),Stable,2 Months,2.0629999999999997,High Risk,Contact customer and review before increasing credit
119,400000,male,university,married,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,No default,0,0,0,0,0,0,1.99,3.71,1.96,2.97,2.42,4.92,2.99,2.55,3.44,0.89,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.29900000000000004,Low Risk,Continue normal service and routine monitoring
120,240000,female,university,single,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,No default,0,0,0,0,0,0,0.5,0.54,21.87,22.09,21.44,20.94,14.56,7.64,21.49,13.85,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,1.456,Low Risk,Continue normal service and routine monitoring
121,50000,male,high_school,single,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,default,2,2,3,2,2,2,102.29,98.64,97.7,97.91,91.95,92.01,96.75,99.54,93.96,-5.58,6,3,2.33,2.0,-0.33,1,0,0,0,0,0,1,1,High (60-100%),Stable,3+ Months,9.675,Critical Risk,Urgent human review and offer repayment support
122,450000,male,graduate_school,married,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,1,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
123,110000,female,graduate_school,married,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
124,310000,female,university,married,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,default,0,0,0,0,0,2,64.16,79.51,83.42,98.81,100.4,98.38,87.45,75.7,99.2,23.5,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,1,High (60-100%),Increasing,2 Months,8.745000000000001,High Risk,Contact customer and review before increasing credit
125,20000,male,graduate_school,single,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,No default,0,0,0,0,0,0,78.15,98.58,96.89,96.49,94.81,95.58,93.42,91.21,95.63,4.42,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,High (60-100%),Stable,No Delay,9.342,Watchlist,Monitor closely and send early payment reminders
126,20000,male,university,single,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
127,200000,male,high_school,single,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,No default,0,0,0,0,0,0,52.5,51.57,50.46,49.48,49.76,55.08,51.47,51.51,51.44,-0.07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.147,Low Risk,Continue normal service and routine monitoring
128,180000,male,graduate_school,married,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,default,0,0,0,0,0,0,53.29,54.31,53.2,55.15,64.68,90.96,61.93,53.6,70.26,16.66,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,6.193,Watchlist,Monitor closely and send early payment reminders
129,50000,male,university,married,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,default,0,0,0,0,0,0,14.15,12.75,10.69,9.01,7.8,6.69,10.18,12.53,7.83,-4.7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Low (0-30%),Stable,No Delay,1.018,Low Risk,Continue normal service and routine monitoring
130,60000,male,high_school,married,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,No default,0,0,0,2,2,3,44.24,49.18,48.09,95.41,102.42,100.87,73.37,47.17,99.57,52.4,3,3,0.0,2.33,2.33,0,0,0,0,0,0,0,0,High (60-100%),Increasing,3+ Months,7.337000000000001,Critical Risk,Urgent human review and offer repayment support
131,30000,female,graduate_school,single,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,No default,0,0,0,0,0,1,19.69,45.81,0.0,11.69,18.82,13.33,18.22,21.83,14.61,-7.22,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,1.8219999999999998,Watchlist,Monitor closely and send early payment reminders
132,240000,male,graduate_school,single,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,No default,0,0,0,0,0,1,0.72,0.15,1.32,1.38,1.09,0.04,0.78,0.73,0.84,0.11,1,1,0.0,0.33,0.33,0,0,0,1,0,0,1,0,Low (0-30%),Stable,1 Month,0.078,Watchlist,Monitor closely and send early payment reminders
133,420000,male,university,married,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,No default,0,0,0,0,0,0,44.79,50.14,52.61,54.54,58.99,60.35,53.57,49.18,57.96,8.78,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.357,Low Risk,Continue normal service and routine monitoring
134,330000,male,high_school,married,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,No default,0,0,0,0,0,0,69.15,69.02,68.97,69.59,69.31,68.91,69.16,69.05,69.27,0.22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,6.9159999999999995,Watchlist,Monitor closely and send early payment reminders
135,30000,female,university,single,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,No default,0,0,0,0,0,0,0.0,58.68,84.5,89.04,87.15,94.84,69.04,47.73,90.34,42.61,0,0,0.0,0.0,0.0,0,1,0,1,0,0,2,0,High (60-100%),Increasing,No Delay,6.904000000000001,Watchlist,Monitor closely and send early payment reminders
136,240000,male,university,married,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,No default,2,2,2,0,0,0,5.79,5.9,5.53,5.7,5.01,4.45,5.4,5.74,5.05,-0.69,3,2,2.0,0.0,-2.0,0,1,0,1,0,0,2,0,Low (0-30%),Stable,2 Months,0.54,High Risk,Contact customer and review before increasing credit
137,150000,male,graduate_school,single,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,No default,0,0,0,0,0,0,20.15,18.13,16.41,14.67,12.89,11.63,15.65,18.23,13.06,-5.17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.565,Low Risk,Continue normal service and routine monitoring
